0.4324161410331726,0.8935942649841309
0.44310784339904785,0.9045389890670776
0.4409347474575043,0.9061353206634521
0.47181931138038635,0.8910495638847351
0.4664987325668335,0.8908437490463257
0.5042276382446289,0.8039875626564026
0.43284323811531067,0.7947320342063904
0.6042951941490173,0.6500901579856873
0.46019500494003296,0.6466147899627686
0.5807497501373291,0.5105831623077393
0.3515663743019104,0.5294972062110901
0.5195072293281555,0.5154415965080261
0.4669628143310547,0.5218892097473145
0.5228646993637085,0.33077406883239746
0.5116767883300781,0.3384982943534851
0.5592448711395264,0.1340477615594864
0.5470219254493713,0.13811491429805756
