0.2989680767059326,0.41796982288360596
0.27887025475502014,0.4387207627296448
0.2804190218448639,0.41350650787353516
0.28925108909606934,0.49360448122024536
0.2870992422103882,0.4384487569332123
0.3895854353904724,0.5401080250740051
0.37402409315109253,0.4131415784358978
0.5468392968177795,0.5704936981201172
0.48540639877319336,0.4109918773174286
0.6702911853790283,0.5306290984153748
0.5976325869560242,0.39653536677360535
0.6314841508865356,0.5287384390830994
0.6183266043663025,0.44653061032295227
0.8058927059173584,0.4863862097263336
0.7528144121170044,0.4087071120738983
0.921410322189331,0.5506897568702698
0.8706265687942505,0.49011823534965515
