0.5060540437698364,0.8365580439567566
0.5257682800292969,0.8574643135070801
0.48601865768432617,0.8526147603988647
0.5530117154121399,0.8337003588676453
0.45749661326408386,0.8371919989585876
0.5849466323852539,0.7343756556510925
0.40424227714538574,0.7323282361030579
0.6398484706878662,0.5913266539573669
0.36534005403518677,0.6097431778907776
0.6233400106430054,0.490767240524292
0.3770715296268463,0.4929760992527008
0.5318285226821899,0.5175230503082275
0.4276891350746155,0.5121400952339172
0.5831153988838196,0.3321360945701599
0.420010507106781,0.3657156825065613
0.5906566381454468,0.18806128203868866
0.4303271174430847,0.19370046257972717
